name,total_population,total_households,average_household_income,average_house_age,total_rooms,total_bedrooms,median_house_value,longitude,latitude,ocean_proximity
Imperial County,963.0,188.0,72686.17,14.8,2008.0,306.0,215300.0,-120.6121,35.1043,NEAR OCEAN
Imperial County,1377.0,362.0,50953.04,17.9,2324.0,495.0,169900.0,-120.622,35.1064,NEAR OCEAN
Imperial County,1582.0,359.0,61330.08,25.0,2256.0,383.0,202100.0,-115.505,32.6719,INLAND
Imperial County,1455.0,322.0,77919.25,18.5,1943.0,333.0,178500.0,-120.6009,35.1015,NEAR OCEAN
Imperial County,2419.0,570.0,45622.81,22.3,3097.0,633.0,179800.0,-120.6067,35.102,NEAR OCEAN
Imperial County,253.0,104.0,47355.77,14.4,1000.0,176.0,144700.0,-122.3407,40.478,INLAND
Imperial County,4765.0,259.0,54469.11,19.2,3226.0,706.0,160700.0,-122.3628,40.4884,INLAND
Imperial County,411.0,329.0,27074.47,21.5,1886.0,446.0,-666666666.0,-122.3696,40.4562,INLAND
Imperial County,3594.0,1552.0,39597.29,15.1,9920.0,1802.0,131600.0,-122.4323,40.4589,INLAND
Imperial County,1887.0,986.0,33696.75,17.8,6054.0,1224.0,152600.0,-122.4229,40.4723,INLAND
Imperial County,156.0,94.0,32659.57,24.3,1692.0,471.0,-666666666.0,-122.5806,40.7177,INLAND
Imperial County,215.0,88.0,40852.27,28.9,1730.0,425.0,42100.0,-122.7672,40.395,INLAND
Imperial County,97.0,64.0,39609.38,17.6,1266.0,384.0,38800.0,-122.6464,40.5116,INLAND
Imperial County,760.0,203.0,46293.1,20.1,2345.0,491.0,-666666666.0,-114.5503,32.7967,INLAND
Imperial County,554.0,133.0,73515.04,22.5,1249.0,270.0,101300.0,-114.6458,32.7589,INLAND
Imperial County,391.0,174.0,22097.7,19.3,1566.0,404.0,48000.0,-114.6819,32.7383,INLAND
Inyo County,1858.0,807.0,54327.76,23.6,4050.0,837.0,56900.0,-121.8061,40.3261,INLAND
Inyo County,974.0,355.0,82767.61,20.7,2607.0,411.0,364500.0,-121.7979,40.1718,INLAND
Inyo County,1221.0,498.0,91255.02,26.2,3644.0,634.0,428800.0,-123.268,40.842,INLAND
Inyo County,596.0,223.0,85347.53,22.2,1670.0,283.0,320000.0,-123.5305,40.8836,INLAND
Inyo County,999.0,351.0,80320.51,28.5,2660.0,446.0,379200.0,-122.6642,40.1636,INLAND
Inyo County,1502.0,542.0,113662.36,26.0,3841.0,574.0,470000.0,-122.4386,40.0025,INLAND
Inyo County,1621.0,597.0,54610.55,23.8,3355.0,659.0,184900.0,-119.0573,34.4021,INLAND
Inyo County,2092.0,900.0,77988.89,30.8,4472.0,973.0,346800.0,-119.0636,34.3771,<1H OCEAN
Inyo County,1158.0,753.0,55242.36,31.8,2950.0,866.0,-666666666.0,-119.0585,34.3688,<1H OCEAN
Inyo County,517.0,384.0,60130.21,33.9,1664.0,384.0,338200.0,-119.0588,34.3605,<1H OCEAN
Inyo County,904.0,380.0,62539.47,30.3,2617.0,534.0,190600.0,-119.0527,34.3228,<1H OCEAN
Inyo County,1373.0,668.0,65785.93,26.7,4263.0,838.0,228500.0,-123.2606,40.6025,INLAND
Inyo County,887.0,497.0,74411.47,26.3,3009.0,689.0,101800.0,-119.0657,34.3582,<1H OCEAN
Inyo County,685.0,343.0,59380.47,27.0,2409.0,492.0,69700.0,-119.073,34.3674,<1H OCEAN
Inyo County,622.0,312.0,51105.77,33.8,1640.0,360.0,-666666666.0,-119.123,34.3262,<1H OCEAN
Inyo County,921.0,344.0,50072.67,27.2,2559.0,534.0,278600.0,-119.1233,34.3843,<1H OCEAN
Kern County,1565.0,638.0,62217.87,31.4,3338.0,652.0,196900.0,-118.7661,36.4752,INLAND
Kern County,1422.0,543.0,53043.28,37.1,3516.0,657.0,159500.0,-119.0757,36.5531,INLAND
Kern County,913.0,365.0,48500.0,29.0,1956.0,365.0,185300.0,-119.788,34.4726,<1H OCEAN
Kern County,1290.0,568.0,51487.68,25.4,2313.0,568.0,-666666666.0,-119.7644,34.4894,INLAND
Kern County,2800.0,860.0,61784.88,35.6,4600.0,860.0,140700.0,-119.7765,34.4562,<1H OCEAN
Kern County,1327.0,410.0,50134.15,23.0,2546.0,465.0,175700.0,-117.7581,34.0059,INLAND
Kern County,2015.0,1042.0,45902.11,16.1,4914.0,1147.0,216600.0,-117.7382,33.9845,INLAND
Kern County,2246.0,675.0,91455.56,11.2,4986.0,777.0,239200.0,-117.7354,33.9942,INLAND
Kern County,2533.0,876.0,63647.26,15.0,4188.0,929.0,252600.0,-121.0791,39.0204,INLAND
Kern County,679.0,250.0,38960.0,41.4,1657.0,352.0,84800.0,-122.2247,40.3203,INLAND
Kern County,1599.0,394.0,40901.02,39.0,2002.0,440.0,57200.0,-122.2354,40.3545,INLAND
Kern County,1408.0,422.0,39988.15,30.4,2038.0,468.0,85000.0,-120.8527,37.7699,INLAND
Kern County,555.0,242.0,24297.52,32.5,1342.0,317.0,75500.0,-120.8662,37.7629,INLAND
Kern County,1195.0,504.0,47827.38,36.2,2045.0,529.0,-666666666.0,-119.2433,36.5405,INLAND
Kern County,880.0,247.0,51123.48,38.4,1110.0,247.0,117500.0,-119.2327,36.6049,INLAND
Kern County,1436.0,605.0,46095.04,33.1,2748.0,605.0,139500.0,-119.2977,36.5782,INLAND
Kern County,1844.0,547.0,43889.4,27.3,2661.0,614.0,109400.0,-122.6642,40.1636,INLAND
Kern County,1884.0,644.0,48245.34,30.5,2818.0,670.0,105300.0,-122.4386,40.0025,INLAND
Kern County,1081.0,413.0,41010.9,33.1,1786.0,436.0,9999.0,-122.6361,39.967,INLAND
Kern County,674.0,323.0,60874.61,33.6,1711.0,349.0,-666666666.0,-120.4939,39.9534,INLAND
Kern County,1563.0,519.0,22808.29,27.9,2242.0,659.0,-666666666.0,-119.0573,34.4021,INLAND
Kern County,1710.0,544.0,33676.47,27.8,2147.0,544.0,150600.0,-119.0636,34.3771,<1H OCEAN
Kern County,1424.0,566.0,27835.69,27.8,2679.0,671.0,13800.0,-119.0585,34.3688,<1H OCEAN
Kern County,1682.0,578.0,92525.95,24.3,3946.0,578.0,303200.0,-117.6896,34.0005,INLAND
Kern County,1637.0,507.0,87736.69,28.1,3099.0,507.0,289000.0,-117.6717,34.0059,INLAND
Kern County,1846.0,727.0,29377.58,19.4,3111.0,756.0,-666666666.0,-117.7087,33.9938,INLAND
Kern County,1694.0,641.0,120027.3,21.4,4729.0,665.0,343500.0,-121.0295,37.6921,INLAND
Kern County,1931.0,876.0,69423.52,20.8,5225.0,890.0,308900.0,-121.0175,37.6929,INLAND
Kern County,1088.0,372.0,104879.03,19.2,2371.0,372.0,423400.0,-121.0007,37.6913,INLAND
Kern County,533.0,133.0,114868.42,17.3,889.0,133.0,240500.0,-121.0079,37.6915,INLAND
Kern County,1267.0,783.0,75667.31,12.2,3034.0,813.0,-666666666.0,-121.009,37.7016,INLAND
Kern County,2012.0,754.0,97161.8,17.0,4755.0,806.0,303100.0,-119.0667,35.4082,INLAND
Kern County,1576.0,506.0,63695.65,16.1,2747.0,531.0,268700.0,-119.0625,35.3857,INLAND
Kern County,471.0,242.0,83471.07,28.2,1362.0,242.0,359600.0,-119.0887,35.4241,INLAND
Kern County,1101.0,397.0,90031.49,24.2,2419.0,397.0,274800.0,-119.0814,35.4322,INLAND
Kern County,964.0,307.0,168982.08,14.4,2178.0,307.0,351700.0,-119.8869,36.9317,INLAND
Kern County,1413.0,444.0,144605.86,10.9,3373.0,444.0,458900.0,-119.8689,36.9317,INLAND
Kern County,1271.0,339.0,115523.6,11.2,2182.0,339.0,315200.0,-120.0521,36.9318,INLAND
Kern County,2020.0,603.0,123553.07,6.0,3990.0,603.0,362200.0,-120.0444,36.9323,INLAND
Kern County,596.0,267.0,112911.99,12.3,1921.0,329.0,274500.0,-119.1156,35.4208,INLAND
Kern County,894.0,371.0,41233.15,20.9,1707.0,436.0,-666666666.0,-121.0499,37.6701,INLAND
Kern County,1000.0,554.0,36272.56,22.0,2835.0,623.0,40600.0,-121.0511,37.6571,INLAND
Kern County,1255.0,304.0,45098.68,23.8,1600.0,318.0,-666666666.0,-121.0335,37.6586,INLAND
Kern County,1746.0,479.0,27792.28,20.6,1305.0,505.0,-666666666.0,-121.0275,37.65,INLAND
Kern County,1610.0,489.0,22019.43,30.0,1977.0,541.0,-666666666.0,-117.6945,34.0324,INLAND
Kern County,944.0,324.0,44768.52,35.8,1432.0,324.0,137900.0,-117.6946,34.0286,INLAND
Kern County,1706.0,513.0,67597.47,35.8,2657.0,554.0,161200.0,-119.0791,34.3454,<1H OCEAN
Kern County,1177.0,410.0,63829.27,38.6,2917.0,457.0,162500.0,-119.0755,34.3498,<1H OCEAN
Kern County,787.0,274.0,91824.82,39.7,1677.0,274.0,219500.0,-119.0833,34.3467,<1H OCEAN
Kern County,2089.0,805.0,64698.76,38.4,3981.0,833.0,174800.0,-119.0872,34.3498,<1H OCEAN
Kern County,1195.0,314.0,59458.6,32.5,1689.0,314.0,161900.0,-119.0657,34.3582,<1H OCEAN
Kern County,1126.0,241.0,59636.93,31.2,1312.0,241.0,160500.0,-119.073,34.3674,<1H OCEAN
Kern County,679.0,181.0,81809.39,33.6,1156.0,216.0,170600.0,-119.123,34.3262,<1H OCEAN
Kern County,1285.0,375.0,69180.0,32.8,2363.0,407.0,230300.0,-119.1233,34.3843,<1H OCEAN
Kern County,0.0,0.0,0.0,0.0,-666666666.0,0.0,-666666666.0,-117.1442,32.7456,NEAR OCEAN
Kern County,1146.0,359.0,83084.96,31.4,2356.0,398.0,242000.0,-118.9733,35.4025,INLAND
Kern County,1194.0,464.0,43943.97,28.4,2623.0,561.0,172700.0,-119.2168,34.4136,<1H OCEAN
Kern County,1901.0,675.0,55648.15,27.9,3926.0,763.0,184000.0,-119.2312,34.4367,INLAND
Kern County,2389.0,733.0,73918.83,27.7,4197.0,790.0,209700.0,-119.2021,34.4596,INLAND
Kern County,730.0,278.0,53435.25,24.9,1262.0,300.0,194400.0,-119.1533,34.4769,INLAND
Kern County,925.0,310.0,86774.19,28.7,1942.0,310.0,214000.0,-119.2357,34.4606,INLAND
Kern County,1090.0,384.0,42539.06,24.3,1778.0,435.0,114600.0,-117.6413,34.0896,INLAND
Kern County,1361.0,376.0,75558.51,33.8,2512.0,459.0,190900.0,-117.6474,34.092,INLAND
Kern County,1950.0,595.0,78130.25,32.8,3429.0,641.0,167400.0,-118.9597,35.3873,INLAND
Kern County,1086.0,325.0,70823.08,33.2,1960.0,325.0,217900.0,-120.9488,37.6656,INLAND
Kern County,2047.0,500.0,85360.0,40.0,2783.0,535.0,210400.0,-120.9545,37.6575,INLAND
Kern County,1923.0,535.0,51406.54,33.6,3025.0,562.0,166200.0,-120.9322,37.6652,INLAND
Kern County,1721.0,471.0,77574.31,26.0,2877.0,471.0,196300.0,-120.9293,37.6596,INLAND
Kern County,907.0,279.0,44094.98,28.5,1337.0,279.0,171500.0,-120.9392,37.6548,INLAND
Kern County,2302.0,662.0,60574.02,28.8,4145.0,756.0,159500.0,-120.9808,37.6856,INLAND
Kern County,1375.0,494.0,102388.66,16.8,3314.0,494.0,304400.0,-120.9654,37.6858,INLAND
Kern County,728.0,263.0,104572.24,20.3,1503.0,263.0,227200.0,-120.9715,37.6855,INLAND
Kern County,948.0,306.0,73398.69,26.1,1789.0,331.0,224200.0,-120.9674,37.6803,INLAND
Kern County,1024.0,305.0,61024.59,29.0,1812.0,379.0,196700.0,-118.9474,35.4012,INLAND
Kern County,564.0,135.0,95537.04,24.1,807.0,158.0,209200.0,-118.9381,35.3982,INLAND
Kern County,1151.0,407.0,98900.49,30.0,3135.0,439.0,272400.0,-120.9803,37.6747,INLAND
Kern County,1393.0,469.0,121679.1,23.1,3499.0,473.0,351200.0,-120.9904,37.6753,INLAND
Kern County,839.0,255.0,107833.33,17.4,1516.0,255.0,245400.0,-120.9505,37.6685,INLAND
Kern County,1434.0,575.0,45917.39,18.3,2432.0,637.0,210000.0,-120.9536,37.6733,INLAND
Kern County,2678.0,802.0,47612.22,21.7,4313.0,802.0,33900.0,-118.9105,35.3803,INLAND
Kern County,1150.0,406.0,55270.94,14.0,1881.0,513.0,-666666666.0,-118.9096,35.3877,INLAND
Kern County,1404.0,311.0,133191.32,8.4,1992.0,311.0,274400.0,-120.9448,37.6732,INLAND
Kern County,787.0,225.0,110011.11,6.0,1406.0,225.0,291900.0,-120.9456,37.6755,INLAND
Kern County,827.0,450.0,110577.78,6.6,2575.0,450.0,280700.0,-120.9343,37.6716,INLAND
Kern County,1412.0,464.0,88663.79,21.5,3223.0,501.0,285200.0,-120.9476,37.6872,INLAND
Kern County,1178.0,256.0,67500.0,20.0,1535.0,256.0,159400.0,-120.945,37.6817,INLAND
Kern County,1143.0,347.0,124099.42,10.5,1956.0,347.0,278700.0,-120.9526,37.6837,INLAND
Kern County,1529.0,342.0,80526.32,24.5,1975.0,342.0,313500.0,-120.9675,37.6659,INLAND
Kern County,1808.0,395.0,127702.53,15.3,2460.0,395.0,356300.0,-120.9666,37.6517,INLAND
Kern County,1371.0,318.0,76053.46,19.9,1845.0,318.0,219200.0,-120.9723,37.6618,INLAND
Kern County,1181.0,368.0,55312.5,25.5,2436.0,426.0,158800.0,-119.2735,34.4406,INLAND
Kern County,2195.0,492.0,58719.51,21.7,2850.0,492.0,175600.0,-119.2917,34.4475,INLAND
Kern County,828.0,314.0,42866.24,18.4,1575.0,314.0,189000.0,-122.3157,41.3111,INLAND
Kern County,2371.0,685.0,68879.56,10.9,3865.0,685.0,206500.0,-122.306,41.3228,INLAND
Kern County,2638.0,574.0,50374.56,31.8,3273.0,574.0,154700.0,-119.299,34.4166,<1H OCEAN
Kern County,1976.0,593.0,31547.22,21.1,2984.0,640.0,-666666666.0,-119.3066,34.3888,<1H OCEAN
Kern County,2314.0,569.0,35215.29,21.9,3260.0,589.0,167100.0,-119.7201,34.4202,NEAR OCEAN
Kern County,1371.0,356.0,50926.97,31.5,1991.0,443.0,137100.0,-117.6661,34.083,INLAND
Kern County,1209.0,322.0,36288.82,33.1,1991.0,357.0,100400.0,-117.6663,34.0764,INLAND
Kern County,789.0,197.0,62220.81,30.2,826.0,197.0,136100.0,-118.9462,35.3675,INLAND
Kern County,1709.0,394.0,65634.52,31.7,2024.0,432.0,124600.0,-118.9457,35.371,INLAND
Kern County,1545.0,415.0,48319.28,32.0,2030.0,415.0,152500.0,-118.9456,35.3743,INLAND
Kern County,2468.0,570.0,36719.3,24.1,2817.0,621.0,-666666666.0,-118.9581,35.3711,INLAND
Kern County,1724.0,386.0,74598.45,32.9,2373.0,408.0,144100.0,-118.9543,35.3741,INLAND
Kern County,1328.0,319.0,36402.82,30.6,1226.0,367.0,142900.0,-118.9634,35.3751,INLAND
Kern County,1678.0,459.0,46617.65,31.7,2303.0,468.0,141100.0,-119.1481,34.3074,<1H OCEAN
Kern County,1225.0,258.0,44844.96,27.0,1199.0,292.0,99600.0,-119.1684,34.296,NEAR OCEAN
Kern County,1079.0,333.0,25773.27,27.8,1402.0,433.0,-666666666.0,-119.193,34.2777,NEAR OCEAN
Kern County,2963.0,700.0,35128.57,32.3,2855.0,737.0,170300.0,-119.1813,34.2799,NEAR OCEAN
Kern County,1207.0,342.0,25116.96,28.1,1252.0,363.0,82500.0,-119.1901,34.2866,NEAR OCEAN
Kern County,915.0,295.0,29076.27,28.7,977.0,295.0,109000.0,-118.974,35.3797,INLAND
Kern County,1503.0,509.0,38551.08,28.1,1794.0,532.0,110900.0,-117.1293,32.7543,NEAR OCEAN
Kern County,2250.0,611.0,29414.89,32.9,2796.0,699.0,114700.0,-117.1295,32.7503,NEAR OCEAN
Kern County,596.0,197.0,41992.39,27.1,981.0,221.0,-666666666.0,-117.9737,33.927,<1H OCEAN
Kern County,467.0,109.0,33692.66,28.8,576.0,200.0,-666666666.0,-117.9652,33.9227,<1H OCEAN
Kern County,1048.0,284.0,24330.99,30.4,1061.0,284.0,-666666666.0,-119.1416,34.2862,<1H OCEAN
Kern County,1253.0,378.0,21746.03,34.3,1255.0,407.0,-666666666.0,-117.1347,32.7538,NEAR OCEAN
Kern County,2099.0,444.0,40608.11,34.3,2146.0,458.0,78600.0,-119.1852,34.2729,NEAR OCEAN
Kern County,1450.0,397.0,35761.96,33.6,1331.0,397.0,-666666666.0,-119.1766,34.2744,NEAR OCEAN
Kern County,1513.0,507.0,34482.25,27.1,1740.0,555.0,-666666666.0,-117.9482,33.9414,<1H OCEAN
Kern County,1845.0,589.0,33892.19,32.1,2399.0,589.0,156700.0,-119.1806,34.2557,NEAR OCEAN
Kern County,1620.0,395.0,32310.13,33.6,1478.0,395.0,-666666666.0,-119.169,34.2715,NEAR OCEAN
Kern County,996.0,203.0,33879.31,31.3,1102.0,250.0,83800.0,-121.0218,37.643,INLAND
Kern County,630.0,216.0,29027.78,33.4,876.0,221.0,109700.0,-121.0237,37.6368,INLAND
Kern County,1024.0,281.0,43389.68,31.3,1497.0,339.0,151300.0,-121.0248,37.6283,INLAND
Kern County,1474.0,588.0,28928.57,19.8,2354.0,662.0,192900.0,-121.2682,37.9699,INLAND
Kern County,762.0,281.0,31343.42,29.5,1162.0,296.0,-666666666.0,-121.2689,37.9632,INLAND
Kern County,953.0,459.0,71595.86,33.2,2545.0,497.0,243800.0,-121.0099,37.6371,INLAND
Kern County,1189.0,457.0,57981.4,35.4,2790.0,601.0,-666666666.0,-121.0045,37.6361,INLAND
Kern County,1227.0,550.0,81000.0,31.5,3489.0,634.0,312100.0,-121.2625,37.9733,INLAND
Kern County,375.0,183.0,84713.11,37.7,1509.0,257.0,281000.0,-117.1255,32.7595,NEAR OCEAN
Kern County,1461.0,417.0,50305.76,31.4,1936.0,417.0,170300.0,-119.2361,34.2803,NEAR OCEAN
Kern County,670.0,328.0,58140.24,27.3,1300.0,328.0,-666666666.0,-119.222,34.2825,NEAR OCEAN
Kern County,1616.0,483.0,46164.6,31.0,2692.0,524.0,182700.0,-119.2199,34.2803,NEAR OCEAN
Kern County,1132.0,343.0,63797.38,28.3,1963.0,343.0,231200.0,-117.9802,33.8604,<1H OCEAN
Kern County,813.0,355.0,60288.73,23.1,2352.0,401.0,208200.0,-119.0568,35.3579,INLAND
Kern County,1336.0,411.0,93302.92,24.7,2931.0,460.0,267000.0,-117.6265,34.0319,INLAND
Kern County,260.0,126.0,101706.35,26.2,760.0,126.0,231300.0,-117.6212,34.0438,INLAND
Kern County,706.0,372.0,35779.57,23.2,1462.0,372.0,-666666666.0,-119.0893,35.3583,INLAND
Kern County,2518.0,862.0,68706.5,26.6,4739.0,862.0,246800.0,-117.649,34.0266,INLAND
Kern County,911.0,507.0,69600.59,20.3,2142.0,540.0,166900.0,-117.6466,34.0236,INLAND
Kern County,1012.0,401.0,43235.66,38.1,1998.0,409.0,174600.0,-119.2527,34.2795,NEAR OCEAN
Kern County,693.0,267.0,92874.53,35.3,1711.0,329.0,158500.0,-119.251,34.2746,NEAR OCEAN
Kern County,1134.0,349.0,50608.88,35.6,1936.0,397.0,176900.0,-119.2961,36.3091,INLAND
Kern County,740.0,316.0,53037.97,38.2,1552.0,316.0,188500.0,-120.3244,37.2846,INLAND
Kern County,945.0,341.0,43819.65,37.1,1883.0,428.0,119900.0,-119.2904,36.3086,INLAND
Kern County,627.0,272.0,48511.03,36.9,1533.0,296.0,230400.0,-119.2921,36.3036,INLAND
Kern County,1182.0,382.0,70589.01,39.4,2216.0,427.0,170000.0,-119.3014,36.302,INLAND
Kern County,1542.0,642.0,81962.62,37.6,2714.0,709.0,187500.0,-119.3093,36.3014,INLAND
Kern County,873.0,299.0,43369.57,33.4,1426.0,299.0,-666666666.0,-117.1067,32.7698,NEAR OCEAN
Kern County,2196.0,740.0,22817.57,27.7,3880.0,799.0,147400.0,-117.1062,32.7703,NEAR OCEAN
Kern County,2008.0,699.0,33558.66,32.9,3382.0,825.0,-666666666.0,-119.3218,36.3244,INLAND
Kern County,1698.0,655.0,27614.5,21.6,2274.0,700.0,-666666666.0,-119.3276,36.3246,INLAND
Kern County,281.0,63.0,51150.79,36.3,413.0,85.0,-666666666.0,-119.4757,36.2406,INLAND
Kern County,877.0,180.0,43777.78,36.9,898.0,180.0,161800.0,-119.3807,36.2461,INLAND
Kern County,1471.0,473.0,37542.28,32.7,2181.0,516.0,123600.0,-121.2462,37.9438,INLAND
Kern County,860.0,272.0,50533.09,28.5,1160.0,306.0,97400.0,-121.2394,37.9396,INLAND
Kern County,922.0,252.0,37063.49,25.9,1315.0,269.0,123400.0,-120.2887,38.0247,INLAND
Kern County,1808.0,412.0,55764.56,23.7,2138.0,460.0,140900.0,-120.2665,38.0198,INLAND
Kern County,1555.0,379.0,25098.94,30.7,1722.0,393.0,124700.0,-120.3134,38.0302,INLAND
Kern County,781.0,237.0,32267.93,29.7,1276.0,296.0,-666666666.0,-120.3018,38.0476,INLAND
Kern County,860.0,228.0,34320.18,26.2,1628.0,289.0,118000.0,-120.3308,38.0008,INLAND
Kern County,2747.0,582.0,40214.78,22.0,2459.0,622.0,64000.0,-119.3023,34.2953,NEAR OCEAN
Kern County,1528.0,352.0,53295.45,30.9,1992.0,380.0,126200.0,-119.2877,34.3109,NEAR OCEAN
Kern County,717.0,198.0,60353.54,32.6,1042.0,245.0,110800.0,-119.3521,36.2344,INLAND
Kern County,1096.0,265.0,44952.83,16.7,1389.0,265.0,191500.0,-119.343,36.231,INLAND
Kern County,1801.0,446.0,64114.35,18.8,2397.0,446.0,162500.0,-119.3483,36.2201,INLAND
Kern County,2494.0,458.0,48438.86,27.9,2262.0,458.0,80400.0,-119.3437,36.2119,INLAND
Kern County,1853.0,464.0,60689.66,19.3,2667.0,544.0,187500.0,-119.333,36.2129,INLAND
Kern County,438.0,187.0,34558.82,35.7,1292.0,241.0,148300.0,-120.8315,37.0682,INLAND
Kern County,1655.0,555.0,46815.32,34.1,2619.0,555.0,96800.0,-120.8303,37.08,INLAND
Kern County,1933.0,517.0,67819.15,29.8,3161.0,546.0,300300.0,-119.323,36.2366,INLAND
Kern County,930.0,340.0,36720.59,11.7,1642.0,340.0,190200.0,-119.2961,36.1404,INLAND
Kern County,3655.0,797.0,73773.53,13.7,4022.0,797.0,221600.0,-119.2643,36.1774,INLAND
Kern County,720.0,164.0,98841.46,16.3,1092.0,186.0,297200.0,-119.3077,36.2036,INLAND
Kern County,1314.0,400.0,24237.5,15.6,2003.0,507.0,-666666666.0,-119.3039,36.1936,INLAND
Kern County,1812.0,444.0,42567.57,28.3,2359.0,551.0,107800.0,-117.1093,32.7379,NEAR OCEAN
Kern County,1123.0,299.0,52081.94,34.9,1608.0,338.0,133100.0,-117.1134,32.7425,NEAR OCEAN
Kern County,1251.0,410.0,28926.83,37.0,2559.0,459.0,-666666666.0,-117.1037,32.7424,NEAR OCEAN
Kern County,2088.0,529.0,47103.02,17.4,2395.0,590.0,-666666666.0,-117.111,32.7246,NEAR OCEAN
Kern County,2058.0,506.0,51047.43,25.2,1886.0,506.0,153800.0,-120.9612,37.5834,INLAND
Kern County,674.0,179.0,34734.64,34.9,851.0,179.0,115600.0,-120.954,37.5853,INLAND
Kern County,1007.0,278.0,39100.72,31.1,1315.0,308.0,88600.0,-119.2756,34.2778,NEAR OCEAN
Kern County,1138.0,271.0,49843.17,36.6,1470.0,271.0,142600.0,-119.2745,34.2715,NEAR OCEAN
Kern County,1365.0,365.0,52184.93,35.2,2008.0,401.0,117500.0,-119.2682,34.2762,NEAR OCEAN
Kern County,2047.0,684.0,41695.91,33.0,3294.0,684.0,173500.0,-118.5961,36.1305,INLAND
Kern County,719.0,181.0,67748.62,35.4,999.0,211.0,159100.0,-118.4373,36.1867,INLAND
Kern County,1130.0,345.0,41079.71,35.3,1689.0,364.0,152400.0,-118.9294,36.2084,INLAND
Kern County,1017.0,284.0,52235.92,31.6,1458.0,284.0,162000.0,-118.8192,36.1276,INLAND
Kern County,918.0,360.0,57111.11,30.9,1677.0,385.0,155500.0,-118.7293,36.0877,INLAND
Kern County,1100.0,820.0,48158.54,27.7,4609.0,917.0,185800.0,-117.0749,32.7686,<1H OCEAN
Kern County,1168.0,633.0,76686.41,25.2,3580.0,642.0,247800.0,-117.0735,32.7646,<1H OCEAN
Kern County,948.0,478.0,69937.24,16.9,1962.0,580.0,-666666666.0,-120.4791,34.6622,NEAR OCEAN
Kern County,1360.0,481.0,80171.52,19.4,2558.0,543.0,248100.0,-120.4791,34.6474,NEAR OCEAN
Kern County,1547.0,545.0,150316.51,29.4,4473.0,594.0,527000.0,-119.0821,35.3464,INLAND
Kern County,461.0,188.0,97632.98,22.9,1165.0,188.0,263800.0,-119.0774,35.3388,INLAND
Kern County,604.0,269.0,84172.86,25.6,1786.0,269.0,237400.0,-119.0798,35.3408,INLAND
Kern County,874.0,331.0,118028.7,27.5,2924.0,380.0,360500.0,-119.0847,35.3517,INLAND
Kern County,1381.0,658.0,111420.97,13.6,4262.0,682.0,415600.0,-119.1188,35.3311,INLAND
Kern County,1042.0,391.0,164904.09,13.8,2654.0,391.0,483200.0,-119.1208,35.3443,INLAND
Kern County,851.0,310.0,120629.03,16.1,2145.0,335.0,341700.0,-119.1213,35.348,INLAND
Kern County,1208.0,311.0,65458.2,30.6,1915.0,326.0,175900.0,-119.0464,35.3421,INLAND
Kern County,649.0,352.0,52954.55,25.0,1671.0,394.0,116500.0,-119.0582,35.3439,INLAND
Kern County,2163.0,890.0,46235.96,22.7,3344.0,915.0,-666666666.0,-119.0516,35.3438,INLAND
Kern County,1771.0,492.0,65802.85,26.1,2559.0,515.0,211200.0,-119.0567,35.3374,INLAND
Kern County,1042.0,362.0,52734.81,26.9,1810.0,401.0,180300.0,-119.0504,35.3367,INLAND
Kern County,1302.0,590.0,37491.53,27.8,2162.0,641.0,197400.0,-119.0444,35.3359,INLAND
Kern County,851.0,296.0,90777.03,25.4,1737.0,308.0,195100.0,-119.046,35.3294,INLAND
Kern County,1030.0,423.0,48291.96,25.3,2026.0,445.0,189900.0,-119.0552,35.3273,INLAND
Kern County,1022.0,277.0,43727.44,26.7,1780.0,402.0,157600.0,-119.054,35.3296,INLAND
Kern County,1328.0,420.0,45083.33,25.2,1804.0,441.0,179500.0,-119.041,35.3289,INLAND
Kern County,1480.0,521.0,52864.68,24.9,2363.0,521.0,222500.0,-119.0635,35.3343,INLAND
Kern County,1653.0,574.0,59155.05,23.5,2786.0,595.0,186900.0,-119.0616,35.3288,INLAND
Kern County,1632.0,364.0,60920.33,23.8,1938.0,364.0,172900.0,-119.0654,35.3214,INLAND
Kern County,1815.0,398.0,44924.62,24.8,2092.0,398.0,-666666666.0,-119.0605,35.3217,INLAND
Kern County,1019.0,279.0,77177.42,23.0,1613.0,302.0,176700.0,-119.069,35.3262,INLAND
Kern County,1979.0,737.0,46007.46,25.4,3384.0,776.0,214100.0,-119.0719,35.3241,INLAND
Kern County,983.0,414.0,55857.49,25.1,2008.0,454.0,216700.0,-119.0681,35.3334,INLAND
Kern County,1075.0,290.0,60327.59,24.7,1400.0,307.0,212900.0,-119.0706,35.3313,INLAND
Kern County,2737.0,695.0,86255.4,21.0,4463.0,719.0,282200.0,-119.0885,35.3336,INLAND
Kern County,1921.0,706.0,93045.33,22.4,4817.0,740.0,288900.0,-119.0814,35.3312,INLAND
Kern County,1722.0,636.0,70864.78,21.3,3450.0,636.0,223500.0,-119.0863,35.3239,INLAND
Kern County,2617.0,994.0,79693.16,23.1,5253.0,1074.0,262600.0,-119.0796,35.3253,INLAND
Kern County,1154.0,520.0,71105.77,17.2,2778.0,520.0,304300.0,-119.1153,35.321,INLAND
Kern County,2066.0,588.0,125289.12,12.4,3672.0,651.0,260700.0,-119.1237,35.3155,INLAND
