Discipline,HPSA ID,HPSA Name,Designation Type,Primary State Name,County Name,HPSA FTE Short,HPSA Score,PC MCTA Score,Status,Rural Status,Designation Date,Update Date
,California,El Dorado,Census Tract 302.01; El Dorado County; California,Census Tract,06017030201,Partially Rural,,,,,,
,California,El Dorado,Census Tract 302.02; El Dorado County; California,Census Tract,06017030202,Partially Rural,,,,,,
,California,El Dorado,Census Tract 303.01; El Dorado County; California,Census Tract,06017030301,Partially Rural,,,,,,
,California,El Dorado,Census Tract 303.02; El Dorado County; California,Census Tract,06017030302,Rural,,,,,,
,California,El Dorado,Census Tract 304.02; El Dorado County; California,Census Tract,06017030402,Partially Rural,,,,,,
,California,El Dorado,Census Tract 304.03; El Dorado County; California,Census Tract,06017030403,Partially Rural,,,,,,
,California,El Dorado,Census Tract 304.04; El Dorado County; California,Census Tract,06017030404,Partially Rural,,,,,,
,California,El Dorado,Census Tract 305.02; El Dorado County; California,Census Tract,06017030502,Rural,,,,,,
,California,El Dorado,Census Tract 305.04; El Dorado County; California,Census Tract,06017030504,Rural,,,,,,
,California,El Dorado,Census Tract 305.06; El Dorado County; California,Census Tract,06017030506,Partially Rural,,,,,,
,California,El Dorado,Census Tract 305.07; El Dorado County; California,Census Tract,06017030507,Partially Rural,,,,,,
,California,El Dorado,Census Tract 316.01; El Dorado County; California,Census Tract,06017031601,Partially Rural,,,,,,
,California,El Dorado,Census Tract 316.02; El Dorado County; California,Census Tract,06017031602,Partially Rural,,,,,,
,California,El Dorado,Census Tract 320.01; El Dorado County; California,Census Tract,06017032001,Partially Rural,,,,,,
,California,El Dorado,Census Tract 320.02; El Dorado County; California,Census Tract,06017032002,Partially Rural,,,,,,
Primary Care,1066477213,Centinela State Prison - Imperial,Correctional Facility,California,"Imperial County, CA",1.61,9,NA,Designated,Rural,11/30/2022,11/01/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Centinela State Prison - Imperial,2302 Brown Rd,Imperial,CA,92251,Imperial,Rural,,,,,
Mental Health,7062697304,Centinela State Prison,Correctional Facility,California,"Imperial County, CA",2.03,15,NA,Designated,Rural,07/08/2016,11/01/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Centinela State Prison,2302 Brown Rd,Imperial,CA,92251,Imperial,Rural,,,,,
Primary Care,1061892726,MSSA 71.1 Clearlake/Clearlake Oaks,High Needs Geographic HPSA,California,"Lake County, CA",4.765,15,18,Designated,Partially Rural,10/16/2025,10/16/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Lake,Census Tract 6.01; Lake County; California,Census Tract,06033000601,Rural,,,,,,
,California,Lake,Census Tract 6.02; Lake County; California,Census Tract,06033000602,Unknown,,,,,,
,California,Lake,Census Tract 7.02; Lake County; California,Census Tract,06033000702,Partially Rural,,,,,,
,California,Lake,Census Tract 7.03; Lake County; California,Census Tract,06033000703,Partially Rural,,,,,,
,California,Lake,Census Tract 7.04; Lake County; California,Census Tract,06033000704,Partially Rural,,,,,,
,California,Lake,Census Tract 8.01; Lake County; California,Census Tract,06033000801,Unknown,,,,,,
,California,Lake,Census Tract 8.02; Lake County; California,Census Tract,06033000802,Partially Rural,,,,,,
Dental Health,6061219394,LI - Del Norte County,Low Income Population HPSA,California,"Del Norte County, CA",1.494,16,NA,Designated,Rural,07/26/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Del Norte,Del Norte,Single County,06015,Rural,,,,,,
Primary Care,1061473644,MSSA 122/125 - Greenville/Chester,Geographic HPSA,California,"Plumas County, CA",0.69,14,13,Designated,Partially Rural,03/14/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Plumas,Census Tract 4; Plumas County; California,Census Tract,06063000400,Unknown,,,,,,
,California,Plumas,Census Tract 5.01; Plumas County; California,Census Tract,06063000501,Partially Rural,,,,,,
,California,Plumas,Census Tract 5.02; Plumas County; California,Census Tract,06063000502,Partially Rural,,,,,,
Mental Health,7061865217,Shasta County,High Needs Geographic HPSA,California,"Shasta County, CA",4.91,13,NA,Designated,Partially Rural,09/22/2016,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Shasta,Shasta,Single County,06089,Partially Rural,,,,,,
Mental Health,7063853271,Lassen County,High Needs Geographic HPSA,California,"Lassen County, CA",0.85,14,NA,Designated,Rural,12/31/2020,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Lassen,Lassen,Single County,06035,Rural,,,,,,
Mental Health,7068827651,Trinity County,High Needs Geographic HPSA,California,"Trinity County, CA",1.05,19,NA,Designated,Rural,10/14/1981,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Trinity,Trinity,Single County,06105,Rural,,,,,,
Mental Health,7064264160,Modoc County,High Needs Geographic HPSA,California,"Modoc County, CA",0.56,18,NA,Designated,Rural,11/28/2007,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Modoc,Modoc,Single County,06049,Rural,,,,,,
Mental Health,7062259318,Tehama County,High Needs Geographic HPSA,California,"Tehama County, CA",1.32,14,NA,Designated,Rural,09/06/1989,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Tehama,Tehama,Single County,06103,Rural,,,,,,
Primary Care,1064612217,MSSA 123.2 &amp; 124- Portola and Graeagle,Geographic HPSA,California,"Plumas County, CA",1.94,15,15,Designated,Unknown,11/17/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Plumas,Census Tract 2.01; Plumas County; California,Census Tract,06063000201,Unknown,,,,,,
,California,Plumas,Census Tract 3; Plumas County; California,Census Tract,06063000300,Unknown,,,,,,
Mental Health,7065758350,Amador County,Geographic HPSA,California,"Amador County, CA",0.89,6,NA,Designated,Rural,10/08/2024,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Amador,Amador,Single County,06005,Rural,,,,,,
Mental Health,7068834533,MSSA 117/Dollar Point,High Needs Geographic HPSA,California,"Placer County, CA",0.80,16,NA,Designated,Partially Rural,03/30/2017,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Placer,Census Tract 201.04; Placer County; California,Census Tract,06061020104,Partially Rural,,,,,,
,California,Placer,Census Tract 201.05; Placer County; California,Census Tract,06061020105,Partially Rural,,,,,,
,California,Placer,Census Tract 201.06; Placer County; California,Census Tract,06061020106,Rural,,,,,,
,California,Placer,Census Tract 201.07; Placer County; California,Census Tract,06061020107,Partially Rural,,,,,,
,California,Placer,Census Tract 220.11; Placer County; California,Census Tract,06061022011,Partially Rural,,,,,,
,California,Placer,Census Tract 220.14; Placer County; California,Census Tract,06061022014,Partially Rural,,,,,,
,California,Placer,Census Tract 221; Placer County; California,Census Tract,06061022100,Rural,,,,,,
,California,Placer,Census Tract 222; Placer County; California,Census Tract,06061022200,Rural,,,,,,
,California,Placer,Census Tract 223; Placer County; California,Census Tract,06061022300,Rural,,,,,,
Primary Care,1064838012,Modoc County,High Needs Geographic HPSA,California,"Modoc County, CA",1.745,17,18,Designated,Rural,09/15/2017,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Modoc,Modoc,Single County,06049,Rural,,,,,,
Mental Health,7061268703,LI/MFW-Mendocino County,Low Income Migrant Farmworker Population HPSA,California,"Mendocino County, CA",2.12,19,NA,Designated,Rural,12/01/2017,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Mendocino,Mendocino,Single County,06045,Rural,,,,,,
Primary Care,1064812935,MSSA 3/Markleeville,Geographic HPSA,California,"Alpine County, CA",0.48,10,6 ,Designated,Unknown,05/20/2008,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Alpine,Census Tract 100; Alpine County; California,Census Tract,06003010000,Unknown,,,,,,
Primary Care,1065659120,MSSA 120/Foresthill,Geographic HPSA,California,"Placer County, CA",1.99,15,10,Designated,Rural,06/05/1980,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Placer,Census Tract 202; Placer County; California,Census Tract,06061020200,Rural,,,,,,
Primary Care,1065307746,MSSA 220/Dairyville/Paynes Creek,High Needs Geographic HPSA,California,"Tehama County, CA",1.73,16,16,Designated,Unknown,08/20/2009,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Tehama,Census Tract 1; Tehama County; California,Census Tract,06103000100,Unknown,,,,,,
Dental Health,6068053928,MSSA 220/Dairyville,High Needs Geographic HPSA,California,"Tehama County, CA",1.30,17,NA,Designated,Unknown,10/19/2005,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Tehama,Census Tract 1; Tehama County; California,Census Tract,06103000100,Unknown,,,,,,
Primary Care,1065594606,MSSA 22/Georgetown N El Dorado,Geographic HPSA,California,"El Dorado County, CA",2.90,15,9 ,Designated,Partially Rural,05/30/1979,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,El Dorado,Census Tract 306.03; El Dorado County; California,Census Tract,06017030603,Rural,,,,,,
,California,El Dorado,Census Tract 306.04; El Dorado County; California,Census Tract,06017030604,Rural,,,,,,
,California,El Dorado,Census Tract 306.05; El Dorado County; California,Census Tract,06017030605,Partially Rural,,,,,,
,California,El Dorado,Census Tract 306.06; El Dorado County; California,Census Tract,06017030606,Non-Rural,,,,,,
Mental Health,7068392773,Plumas County,High Needs Geographic HPSA,California,"Plumas County, CA",1.29,18,NA,Designated,Rural,07/10/2019,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Plumas,Plumas,Single County,06063,Rural,,,,,,
Dental Health,6068755521,LI-MSSA 197/198-Weed/Dunsmuir,Low Income Population HPSA,California,"Siskiyou County, CA",0.809,14,NA,Designated,Partially Rural,08/22/2016,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Siskiyou,Census Tract 10.01; Siskiyou County; California,Census Tract,06093001001,Partially Rural,,,,,,
,California,Siskiyou,Census Tract 10.02; Siskiyou County; California,Census Tract,06093001002,Unknown,,,,,,
,California,Siskiyou,Census Tract 10.03; Siskiyou County; California,Census Tract,06093001003,Unknown,,,,,,
,California,Siskiyou,Census Tract 11; Siskiyou County; California,Census Tract,06093001100,Unknown,,,,,,
,California,Siskiyou,Census Tract 9.01; Siskiyou County; California,Census Tract,06093000901,Unknown,,,,,,
,California,Siskiyou,Census Tract 9.02; Siskiyou County; California,Census Tract,06093000902,Unknown,,,,,,
Mental Health,7062256292,Del Norte County,High Needs Geographic HPSA,California,"Del Norte County, CA",1.66,18,NA,Designated,Rural,08/21/1990,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Del Norte,Del Norte,Single County,06015,Rural,,,,,,
Primary Care,1066561777,MSSA 85 &amp; 86 - Mariposa/Yosemite Valley,Geographic HPSA,California,"Mariposa County, CA",1.83,14,11,Designated,Partially Rural,04/10/2023,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Mariposa,Census Tract 1.01; Mariposa County; California,Census Tract,06043000101,Partially Rural,,,,,,
,California,Mariposa,Census Tract 1.02; Mariposa County; California,Census Tract,06043000102,Unknown,,,,,,
,California,Mariposa,Census Tract 2; Mariposa County; California,Census Tract,06043000200,Unknown,,,,,,
,California,Mariposa,Census Tract 3.01; Mariposa County; California,Census Tract,06043000301,Unknown,,,,,,
,California,Mariposa,Census Tract 3.02; Mariposa County; California,Census Tract,06043000302,Unknown,,,,,,
,California,Mariposa,Census Tract 4; Mariposa County; California,Census Tract,06043000400,Unknown,,,,,,
Mental Health,7065297125,LI/MFW-Lake County,Low Income Migrant Farmworker Population HPSA,California,"Lake County, CA",1.60,19,NA,Designated,Rural,12/03/2015,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Lake,Lake,Single County,06033,Rural,,,,,,
Primary Care,1064596185,MSSA 187/Castella/Lakehead/O,High Needs Geographic HPSA,California,"Shasta County, CA",0.41,10,9 ,Designated,Partially Rural,04/13/2017,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Shasta,Census Tract 125; Shasta County; California,Census Tract,06089012500,Partially Rural,,,,,,
Primary Care,1065856521,MSSA 194/Etna,Geographic HPSA,California,"Siskiyou County, CA",1.11,16,11,Designated,Partially Rural,10/02/1978,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Siskiyou,Census Tract 6; Siskiyou County; California,Census Tract,06093000600,Unknown,,,,,,
,California,Siskiyou,Census Tract 8; Siskiyou County; California,Census Tract,06093000800,Partially Rural,,,,,,
Primary Care,1067340878,MSSA 104-Big Sur,High Needs Geographic HPSA,California,"Monterey County, CA",0.51,16,9 ,Designated,Rural,07/28/2017,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Monterey,Census Tract 115.02; Monterey County; California,Census Tract,06053011502,Rural,,,,,,
Primary Care,1068771044,LI/MFW/H - MSSAs197/198/199/Weed/Dunsmuir/McCloud,Low Income Homeless Migrant Farmworker Population HPSA,California,"Siskiyou County, CA",1.267,14,11,Designated,Partially Rural,06/22/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Siskiyou,Census Tract 10.01; Siskiyou County; California,Census Tract,06093001001,Partially Rural,,,,,,
,California,Siskiyou,Census Tract 10.02; Siskiyou County; California,Census Tract,06093001002,Unknown,,,,,,
,California,Siskiyou,Census Tract 10.03; Siskiyou County; California,Census Tract,06093001003,Unknown,,,,,,
,California,Siskiyou,Census Tract 11; Siskiyou County; California,Census Tract,06093001100,Unknown,,,,,,
,California,Siskiyou,Census Tract 12; Siskiyou County; California,Census Tract,06093001200,Partially Rural,,,,,,
,California,Siskiyou,Census Tract 9.01; Siskiyou County; California,Census Tract,06093000901,Unknown,,,,,,
,California,Siskiyou,Census Tract 9.02; Siskiyou County; California,Census Tract,06093000902,Unknown,,,,,,
Primary Care,1068659922,MSSA 90 - Laytonville,High Needs Geographic HPSA,California,"Mendocino County, CA",0.61,15,17,Designated,Partially Rural,04/17/2024,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Mendocino,Census Tract 102; Mendocino County; California,Census Tract,06045010200,Partially Rural,,,,,,
Mental Health,7061872852,LI/H/MFW-Humboldt County,Low Income Homeless Migrant Farmworker Population HPSA,California,"Humboldt County, CA",3.43,19,NA,Designated,Rural,10/05/2016,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Humboldt,Humboldt,Single County,06023,Rural,,,,,,
Mental Health,7064465551,MSSA 78.1/Avalon,High Needs Geographic HPSA,California,"Los Angeles County, CA",0.25,11,NA,Designated,Rural,05/04/2018,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Los Angeles,Census Tract 5990; Los Angeles County; California,Census Tract,06037599000,Rural,,,,,,
,California,Los Angeles,Census Tract 5991; Los Angeles County; California,Census Tract,06037599100,Rural,,,,,,
Dental Health,6061776147,LI - MSSA 44/Garverville/Redway,Low Income Population HPSA,California,"Humboldt County, CA",0.725,22,NA,Designated,Unknown,09/30/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Humboldt,Census Tract 115.01; Humboldt County; California,Census Tract,06023011501,Unknown,,,,,,
,California,Humboldt,Census Tract 115.02; Humboldt County; California,Census Tract,06023011502,Unknown,,,,,,
,California,Humboldt,Census Tract 116; Humboldt County; California,Census Tract,06023011600,Unknown,,,,,,
Dental Health,6064467097,MSSA 196 and 200 Tulelake/Dorris,High Needs Geographic HPSA,California,"Siskiyou County, CA",0.71,18,NA,Designated,Unknown,10/24/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Siskiyou,Census Tract 1; Siskiyou County; California,Census Tract,06093000100,Unknown,,,,,,
,California,Siskiyou,Census Tract 2; Siskiyou County; California,Census Tract,06093000200,Unknown,,,,,,
Dental Health,6062859867,LI - MSSA 78.2jjj - Long Beach Central,Low Income Population HPSA,California,"Los Angeles County, CA",7.646,19,NA,Designated,Non-Rural,05/24/2023,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,California,Los Angeles,Census Tract 5730.02; Los Angeles County; California,Census Tract,06037573002,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5730.03; Los Angeles County; California,Census Tract,06037573003,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5730.04; Los Angeles County; California,Census Tract,06037573004,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5732.02; Los Angeles County; California,Census Tract,06037573202,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5733; Los Angeles County; California,Census Tract,06037573300,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5734.02; Los Angeles County; California,Census Tract,06037573402,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5751.01; Los Angeles County; California,Census Tract,06037575101,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5751.02; Los Angeles County; California,Census Tract,06037575102,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5752.01; Los Angeles County; California,Census Tract,06037575201,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5752.02; Los Angeles County; California,Census Tract,06037575202,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5753; Los Angeles County; California,Census Tract,06037575300,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5754.01; Los Angeles County; California,Census Tract,06037575401,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5754.02; Los Angeles County; California,Census Tract,06037575402,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5758.01; Los Angeles County; California,Census Tract,06037575801,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5758.02; Los Angeles County; California,Census Tract,06037575802,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5758.03; Los Angeles County; California,Census Tract,06037575803,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5759.01; Los Angeles County; California,Census Tract,06037575901,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5759.02; Los Angeles County; California,Census Tract,06037575902,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5764.01; Los Angeles County; California,Census Tract,06037576401,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5764.02; Los Angeles County; California,Census Tract,06037576402,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5764.03; Los Angeles County; California,Census Tract,06037576403,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5765.01; Los Angeles County; California,Census Tract,06037576501,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5765.02; Los Angeles County; California,Census Tract,06037576502,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5765.03; Los Angeles County; California,Census Tract,06037576503,Non-Rural,,,,,,
,California,Los Angeles,Census Tract 5769.01; Los Angeles County; California,Census Tract,06037576901,Non-Rural,,,,,,
Primary Care,10699906EV,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,California,"Monterey County, CA",,13,17,Designated,Rural,04/13/2004,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,467 El Camino Real,Greenfield,CA,93927-4915,Monterey,Rural,,,,,
Mental Health,7063461211,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,California,"Monterey County, CA",,16,NA,Designated,Rural,08/18/2019,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,467 El Camino Real,Greenfield,CA,93927-4915,Monterey,Rural,,,,,
Dental Health,6064498545,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,California,"Monterey County, CA",,11,NA,Designated,Rural,08/18/2019,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,467 El Camino Real,Greenfield,CA,93927-4915,Monterey,Rural,,,,,
Primary Care,1065460481,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,California,"Monterey County, CA",,12,18,Designated,Rural,02/11/2020,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,210 Canal St,King City,CA,93930-3432,Monterey,Rural,,,,,
Mental Health,7066704913,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,California,"Monterey County, CA",,15,NA,Designated,Rural,02/11/2020,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,210 Canal St,King City,CA,93930-3432,Monterey,Rural,,,,,
Dental Health,6063763333,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,California,"Monterey County, CA",,17,NA,Designated,Rural,02/11/2020,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,MEE MEMORIAL HOSPITAL MEDICAL CLINIC,210 Canal St,King City,CA,93930-3432,Monterey,Rural,,,,,
Primary Care,10699906LG,FAMILY HEALTH CARE CENTERS OF GREATER LOS ANGELES INC,Federally Qualified Health Center,California,"Los Angeles County, CA",,15,18,Designated,Non-Rural,04/12/2004,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Bell Gardens Family Medical Center,6501 Garfield Ave,Bell Gardens,CA,90201-1805,Los Angeles,Non-Rural,,,,,
,Commerce Family Medical Center,6001 E Washington Blvd,Commerce,CA,90040-2414,Los Angeles,Non-Rural,,,,,
,"Family Health Care Centers of Greater Los Angeles, Inc.",6513 Garfield Ave,Bell Gardens,CA,90201-1805,Los Angeles,Non-Rural,,,,,
,FHCCGLA Downey Family  Medical Center,12113 Woodruff Ave,Downey,CA,90241-5605,Los Angeles,Non-Rural,,,,,
,FHCCGLA Fedde School Based Health Center,21409 Elaine Ave,Hawaiian Gardens,CA,90716-1025,Los Angeles,Non-Rural,,,,,
,FHCCGLA School Based Health Center,6119 Agra St,Bell Gardens,CA,90201-1705,Los Angeles,Non-Rural,,,,,
,Hawaiian Gardens Health Center,22310 Wardham Ave,Hawaiian Gardens,CA,90716-1740,Los Angeles,Non-Rural,,,,,
Mental Health,70699906X6,FAMILY HEALTH CARE CENTERS OF GREATER LOS ANGELES INC,Federally Qualified Health Center,California,"Los Angeles County, CA",,19,NA,Designated,Non-Rural,04/12/2004,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Bell Gardens Family Medical Center,6501 Garfield Ave,Bell Gardens,CA,90201-1805,Los Angeles,Non-Rural,,,,,
,Commerce Family Medical Center,6001 E Washington Blvd,Commerce,CA,90040-2414,Los Angeles,Non-Rural,,,,,
,"Family Health Care Centers of Greater Los Angeles, Inc.",6513 Garfield Ave,Bell Gardens,CA,90201-1805,Los Angeles,Non-Rural,,,,,
,FHCCGLA Downey Family  Medical Center,12113 Woodruff Ave,Downey,CA,90241-5605,Los Angeles,Non-Rural,,,,,
,FHCCGLA Fedde School Based Health Center,21409 Elaine Ave,Hawaiian Gardens,CA,90716-1025,Los Angeles,Non-Rural,,,,,
,FHCCGLA School Based Health Center,6119 Agra St,Bell Gardens,CA,90201-1705,Los Angeles,Non-Rural,,,,,
,Hawaiian Gardens Health Center,22310 Wardham Ave,Hawaiian Gardens,CA,90716-1740,Los Angeles,Non-Rural,,,,,
Dental Health,60699906M1,FAMILY HEALTH CARE CENTERS OF GREATER LOS ANGELES INC,Federally Qualified Health Center,California,"Los Angeles County, CA",,21,NA,Designated,Non-Rural,04/12/2004,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Bell Gardens Family Medical Center,6501 Garfield Ave,Bell Gardens,CA,90201-1805,Los Angeles,Non-Rural,,,,,
,Commerce Family Medical Center,6001 E Washington Blvd,Commerce,CA,90040-2414,Los Angeles,Non-Rural,,,,,
,"Family Health Care Centers of Greater Los Angeles, Inc.",6513 Garfield Ave,Bell Gardens,CA,90201-1805,Los Angeles,Non-Rural,,,,,
,FHCCGLA Downey Family  Medical Center,12113 Woodruff Ave,Downey,CA,90241-5605,Los Angeles,Non-Rural,,,,,
,FHCCGLA Fedde School Based Health Center,21409 Elaine Ave,Hawaiian Gardens,CA,90716-1025,Los Angeles,Non-Rural,,,,,
,FHCCGLA School Based Health Center,6119 Agra St,Bell Gardens,CA,90201-1705,Los Angeles,Non-Rural,,,,,
,Hawaiian Gardens Health Center,22310 Wardham Ave,Hawaiian Gardens,CA,90716-1740,Los Angeles,Non-Rural,,,,,
Primary Care,1063788750,HEALTH ACCESS FOR ALL INC.,Federally Qualified Health Center,California,"Los Angeles County, CA",,15,18,Designated,Non-Rural,02/11/2020,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Angeles Community Health Center - 7th Street,1919 W 7th St,Los Angeles,CA,90057-4103,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center - 7th Street - Fl 1,1919 W 7th St,Los Angeles,CA,90057-4103,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center - 7th Street - Fl 4,1919 W 7th St,Los Angeles,CA,90057-4103,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center - Bell,4750 Gage Ave,Bell Gardens,CA,90201-1351,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center - Huntington Park,6208 Seville Ave,Huntington Park,CA,90255-2913,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center - Huntington Park 6212,6212 Seville Ave,Huntington Park,CA,90255-2913,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center – 7th Street – Fl 3,1919 W 7th St,Los Angeles,CA,90057-4103,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center – Maywood School,5800 King Ave,Maywood,CA,90270-2928,Los Angeles,Non-Rural,,,,,
,Angeles Community Health Center – Mobile Unit,6208 Seville Ave,Huntington Park,CA,90255-2913,Los Angeles,Non-Rural,,,,,
Mental Health,7063728113,HEALTH ACCESS FOR ALL INC.,Federally Qualified Health Center,California,"Los Angeles County, CA",,18,NA,Designated,Non-Rural,02/11/2020,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Angeles Community Health Center - 7th Street,1919 W 7th St,Los Angeles,CA,90057-4103,Los Angeles,Non-Rural,,,,,
