,,,,,,,,,,,,
Discipline,HPSA ID,HPSA Name,Designation Type,Primary State Name,County Name,HPSA FTE Short,HPSA Score,PC MCTA Score,Status,Rural Status,Designation Date,Update Date
,Massachusetts,Franklin,"Bernardston town, Franklin County, Massachusetts",County Subdivision,2501105560,Partially Rural,,,,,,
,Massachusetts,Franklin,"Buckland town, Franklin County, Massachusetts",County Subdivision,2501109595,Partially Rural,,,,,,
,Massachusetts,Franklin,"Charlemont town, Franklin County, Massachusetts",County Subdivision,2501112505,Partially Rural,,,,,,
,Massachusetts,Franklin,"Colrain town, Franklin County, Massachusetts",County Subdivision,2501114885,Partially Rural,,,,,,
,Massachusetts,Franklin,"Conway town, Franklin County, Massachusetts",County Subdivision,2501115200,Partially Rural,,,,,,
,Massachusetts,Franklin,"Deerfield town, Franklin County, Massachusetts",County Subdivision,2501116670,Partially Rural,,,,,,
,Massachusetts,Berkshire,"Florida town, Berkshire County, Massachusetts",County Subdivision,2500324120,Partially Rural,,,,,,
,Massachusetts,Franklin,"Gill town, Franklin County, Massachusetts",County Subdivision,2501125730,Partially Rural,,,,,,
,Massachusetts,Franklin,"Greenfield city, Franklin County, Massachusetts",County Subdivision,2501127060,Partially Rural,,,,,,
,Massachusetts,Franklin,"Hawley town, Franklin County, Massachusetts",County Subdivision,2501129475,Partially Rural,,,,,,
,Massachusetts,Franklin,"Heath town, Franklin County, Massachusetts",County Subdivision,2501129650,Partially Rural,,,,,,
,Massachusetts,Franklin,"Leyden town, Franklin County, Massachusetts",County Subdivision,2501135285,Partially Rural,,,,,,
,Massachusetts,Franklin,"Monroe town, Franklin County, Massachusetts",County Subdivision,2501142040,Partially Rural,,,,,,
,Massachusetts,Franklin,"Montague town, Franklin County, Massachusetts",County Subdivision,2501142285,Partially Rural,,,,,,
,Massachusetts,Franklin,"Northfield town, Franklin County, Massachusetts",County Subdivision,2501147835,Partially Rural,,,,,,
,Massachusetts,Franklin,"Rowe town, Franklin County, Massachusetts",County Subdivision,2501158335,Partially Rural,,,,,,
,Massachusetts,Berkshire,"Savoy town, Berkshire County, Massachusetts",County Subdivision,2500360225,Partially Rural,,,,,,
,Massachusetts,Franklin,"Shelburne town, Franklin County, Massachusetts",County Subdivision,2501161135,Partially Rural,,,,,,
Mental Health,7253898937,LI - Lowell City,Low Income Population HPSA,Massachusetts,"Middlesex County, MA",1.978,17,NA,Designated,Non-Rural,09/19/2023,09/10/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Massachusetts,Middlesex,"Lowell city, Middlesex County, Massachusetts",County Subdivision,2501737000,Non-Rural,,,,,,
Primary Care,1254120742,Dukes County,Geographic HPSA,Massachusetts,"Dukes County, MA",3.10,11,6 ,Designated,Rural,05/11/2022,09/02/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Massachusetts,Dukes,Dukes,Single County,25007,Rural,,,,,,
Primary Care,1258434797,Gateway Hampshire Regional HPSA,Geographic HPSA,Massachusetts,"Hampden County, MA | Hampshire County, MA",2.49,14,3 ,Designated,Partially Rural,09/10/2025,09/10/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Massachusetts,Hampden,"Blandford town, Hampden County, Massachusetts",County Subdivision,2501306085,Partially Rural,,,,,,
,Massachusetts,Hampden,"Chester town, Hampden County, Massachusetts",County Subdivision,2501313485,Non-Rural,,,,,,
,Massachusetts,Hampshire,"Chesterfield town, Hampshire County, Massachusetts",County Subdivision,2501513590,Non-Rural,,,,,,
,Massachusetts,Hampshire,"Cummington town, Hampshire County, Massachusetts",County Subdivision,2501516040,Non-Rural,,,,,,
,Massachusetts,Hampshire,"Goshen town, Hampshire County, Massachusetts",County Subdivision,2501526290,Partially Rural,,,,,,
,Massachusetts,Hampshire,"Huntington town, Hampshire County, Massachusetts",County Subdivision,2501531785,Non-Rural,,,,,,
,Massachusetts,Hampshire,"Middlefield town, Hampshire County, Massachusetts",County Subdivision,2501540990,Non-Rural,,,,,,
,Massachusetts,Hampden,"Montgomery town, Hampden County, Massachusetts",County Subdivision,2501342530,Non-Rural,,,,,,
,Massachusetts,Hampshire,"Plainfield town, Hampshire County, Massachusetts",County Subdivision,2501554030,Partially Rural,,,,,,
,Massachusetts,Hampden,"Russell town, Hampden County, Massachusetts",County Subdivision,2501358650,Non-Rural,,,,,,
,Massachusetts,Hampshire,"Worthington town, Hampshire County, Massachusetts",County Subdivision,2501582175,Non-Rural,,,,,,
Primary Care,125019,Nantucket County,Geographic HPSA,Massachusetts,"Nantucket County, MA",1.895,11,10,Designated,Rural,06/02/2022,09/04/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Massachusetts,Nantucket,Nantucket,Single County,25019,Rural,,,,,,
Primary Care,1253715190,North Quabbin,Geographic HPSA,Massachusetts,"Franklin County, MA | Worcester County, MA",1.575,10,4 ,Designated,Partially Rural,10/16/2025,10/16/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Massachusetts,Worcester,"Athol town, Worcester County, Massachusetts",County Subdivision,2502702480,Partially Rural,,,,,,
,Massachusetts,Franklin,"Erving town, Franklin County, Massachusetts",County Subdivision,2501121780,Partially Rural,,,,,,
,Massachusetts,Franklin,"New Salem town, Franklin County, Massachusetts",County Subdivision,2501145490,Partially Rural,,,,,,
,Massachusetts,Franklin,"Orange town, Franklin County, Massachusetts",County Subdivision,2501151265,Partially Rural,,,,,,
,Massachusetts,Worcester,"Petersham town, Worcester County, Massachusetts",County Subdivision,2502753120,Partially Rural,,,,,,
,Massachusetts,Worcester,"Phillipston town, Worcester County, Massachusetts",County Subdivision,2502753225,Partially Rural,,,,,,
,Massachusetts,Worcester,"Royalston town, Worcester County, Massachusetts",County Subdivision,2502758580,Partially Rural,,,,,,
,Massachusetts,Franklin,"Warwick town, Franklin County, Massachusetts",County Subdivision,2501173265,Partially Rural,,,,,,
,Massachusetts,Franklin,"Wendell town, Franklin County, Massachusetts",County Subdivision,2501174525,Partially Rural,,,,,,
,Massachusetts,Worcester,"Winchendon town, Worcester County, Massachusetts",County Subdivision,2502780405,Partially Rural,,,,,,
Mental Health,7257613280,LI-Lawrence,Low Income Population HPSA,Massachusetts,"Essex County, MA",2.453,18,NA,Designated,Non-Rural,11/17/2022,09/22/2025
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Massachusetts,Essex,"Lawrence city, Essex County, Massachusetts",County Subdivision,2500934550,Non-Rural,,,,,,
Primary Care,1259992583,FAMILY HEALTH CENTER OF WORCESTER INC,Federally Qualified Health Center,Massachusetts,"Worcester County, MA",,9,17,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Academy Health Center,15 Claremont Street,Worcester,MA,01610-1436,Worcester,Non-Rural,,,,,
,Doherty Memorial High School Health Center,299 Highland St,Worcester,MA,01602-2110,Worcester,Non-Rural,,,,,
,"Family Health Center of Worcester, Inc.",26 Queen St,Worcester,MA,01610-2473,Worcester,Non-Rural,,,,,
,Goddard Health Center,14 Richards Street,Worcester,MA,01603,Worcester,Non-Rural,,,,,
,Helen A. Bowditch Health Center,23 N Ashland Street,Worcester,MA,01609-3044,Worcester,Non-Rural,,,,,
,South High Health Center,170 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,,
,Sullivan Health Center,140 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,,
,"UMass Memorial Health, Belmont Campus",119 Belmont St,Worcester,MA,01605-2903,Worcester,Non-Rural,,,,,
,Worcester East Middle School Health Center,420 Grafton Street,Worcester,MA,01604,Worcester,Non-Rural,,,,,
,Worcester Health Care for the Homeless,199 Chandler St FL 4,Worcester,MA,01609-3088,Worcester,Non-Rural,,,,,
Mental Health,7259992528,FAMILY HEALTH CENTER OF WORCESTER INC,Federally Qualified Health Center,Massachusetts,"Worcester County, MA",,10,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Academy Health Center,15 Claremont Street,Worcester,MA,01610-1436,Worcester,Non-Rural,,,,,
,Doherty Memorial High School Health Center,299 Highland St,Worcester,MA,01602-2110,Worcester,Non-Rural,,,,,
,"Family Health Center of Worcester, Inc.",26 Queen St,Worcester,MA,01610-2473,Worcester,Non-Rural,,,,,
,Goddard Health Center,14 Richards Street,Worcester,MA,01603,Worcester,Non-Rural,,,,,
,Helen A. Bowditch Health Center,23 N Ashland Street,Worcester,MA,01609-3044,Worcester,Non-Rural,,,,,
,South High Health Center,170 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,,
,Sullivan Health Center,140 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,,
,"UMass Memorial Health, Belmont Campus",119 Belmont St,Worcester,MA,01605-2903,Worcester,Non-Rural,,,,,
,Worcester East Middle School Health Center,420 Grafton Street,Worcester,MA,01604,Worcester,Non-Rural,,,,,
,Worcester Health Care for the Homeless,199 Chandler St FL 4,Worcester,MA,01609-3088,Worcester,Non-Rural,,,,,
Dental Health,6259992531,FAMILY HEALTH CENTER OF WORCESTER INC,Federally Qualified Health Center,Massachusetts,"Worcester County, MA",,9,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Academy Health Center,15 Claremont Street,Worcester,MA,01610-1436,Worcester,Non-Rural,,,,,
,Doherty Memorial High School Health Center,299 Highland St,Worcester,MA,01602-2110,Worcester,Non-Rural,,,,,
,"Family Health Center of Worcester, Inc.",26 Queen St,Worcester,MA,01610-2473,Worcester,Non-Rural,,,,,
,Goddard Health Center,14 Richards Street,Worcester,MA,01603,Worcester,Non-Rural,,,,,
,Helen A. Bowditch Health Center,23 N Ashland Street,Worcester,MA,01609-3044,Worcester,Non-Rural,,,,,
,South High Health Center,170 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,,
,Sullivan Health Center,140 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,,
,"UMass Memorial Health, Belmont Campus",119 Belmont St,Worcester,MA,01605-2903,Worcester,Non-Rural,,,,,
,Worcester East Middle School Health Center,420 Grafton Street,Worcester,MA,01604,Worcester,Non-Rural,,,,,
,Worcester Health Care for the Homeless,199 Chandler St FL 4,Worcester,MA,01609-3088,Worcester,Non-Rural,,,,,
Primary Care,1259992579,DIMOCK COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,19,18,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,DIMOCK COMMUNITY HEALTH CENTER,45 Dimock St,Roxbury,MA,02119-1208,Suffolk,Non-Rural,,,,,
,DIMOCK COMMUNITY HEALTH CENTER,55 Dimock St,Roxbury,MA,02119-1029,Suffolk,Non-Rural,,,,,
,Dimock Gatehouse Admin,30 Dimock Street,Roxbury,MA,02119-1210,Suffolk,Non-Rural,,,,,
Mental Health,7259992524,DIMOCK COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,23,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,DIMOCK COMMUNITY HEALTH CENTER,45 Dimock St,Roxbury,MA,02119-1208,Suffolk,Non-Rural,,,,,
,DIMOCK COMMUNITY HEALTH CENTER,55 Dimock St,Roxbury,MA,02119-1029,Suffolk,Non-Rural,,,,,
,Dimock Gatehouse Admin,30 Dimock Street,Roxbury,MA,02119-1210,Suffolk,Non-Rural,,,,,
Dental Health,6259992527,DIMOCK COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,23,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,DIMOCK COMMUNITY HEALTH CENTER,45 Dimock St,Roxbury,MA,02119-1208,Suffolk,Non-Rural,,,,,
,DIMOCK COMMUNITY HEALTH CENTER,55 Dimock St,Roxbury,MA,02119-1029,Suffolk,Non-Rural,,,,,
,Dimock Gatehouse Admin,30 Dimock Street,Roxbury,MA,02119-1210,Suffolk,Non-Rural,,,,,
Primary Care,12599925BB,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,19,18,Designated,Non-Rural,08/01/2015,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Harvard Street Neighborhood Health Center,632 Blue Hill Avenue,Dorchester,MA,02121-3293,Suffolk,Non-Rural,,,,,
,Harvard Street Neighborhood Health Center,646 Blue Hill Ave UNIT 2,Dorchester,MA,02121-3271,Suffolk,Non-Rural,,,,,
,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,895 Blue Hill Avenue,Dorchester Center,MA,02124-2902,Suffolk,Non-Rural,,,,,
Mental Health,72599925FG,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,21,NA,Designated,Non-Rural,08/01/2015,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Harvard Street Neighborhood Health Center,632 Blue Hill Avenue,Dorchester,MA,02121-3293,Suffolk,Non-Rural,,,,,
,Harvard Street Neighborhood Health Center,646 Blue Hill Ave UNIT 2,Dorchester,MA,02121-3271,Suffolk,Non-Rural,,,,,
,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,895 Blue Hill Avenue,Dorchester Center,MA,02124-2902,Suffolk,Non-Rural,,,,,
Dental Health,625999257G,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,23,NA,Designated,Non-Rural,08/01/2015,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Harvard Street Neighborhood Health Center,632 Blue Hill Avenue,Dorchester,MA,02121-3293,Suffolk,Non-Rural,,,,,
,Harvard Street Neighborhood Health Center,646 Blue Hill Ave UNIT 2,Dorchester,MA,02121-3271,Suffolk,Non-Rural,,,,,
,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,895 Blue Hill Avenue,Dorchester Center,MA,02124-2902,Suffolk,Non-Rural,,,,,
Primary Care,1259992582,"LOWELL COMMUNITY HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Middlesex County, MA",,11,17,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Health on Wheels,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,Kathyrn P. Stoklosa Middle School,560 Broadway Street,Lowell,MA,01854-3305,Middlesex,Non-Rural,,,,,
,Kraft Care in Reach Mobile Van,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,LCHC Consolidated Site,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,Lowell CHC - 101 Jackson Street,101 Jackson St,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,LOWELL HIGH SCHOOL HEALTH CTR,50 Father Morissette Boulevard,Lowell,MA,01852-1037,Middlesex,Non-Rural,,,,,
Mental Health,7259992527,"LOWELL COMMUNITY HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Middlesex County, MA",,21,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Health on Wheels,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,Kathyrn P. Stoklosa Middle School,560 Broadway Street,Lowell,MA,01854-3305,Middlesex,Non-Rural,,,,,
,Kraft Care in Reach Mobile Van,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,LCHC Consolidated Site,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,Lowell CHC - 101 Jackson Street,101 Jackson St,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,LOWELL HIGH SCHOOL HEALTH CTR,50 Father Morissette Boulevard,Lowell,MA,01852-1037,Middlesex,Non-Rural,,,,,
Dental Health,6259992530,"LOWELL COMMUNITY HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Middlesex County, MA",,15,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Health on Wheels,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,Kathyrn P. Stoklosa Middle School,560 Broadway Street,Lowell,MA,01854-3305,Middlesex,Non-Rural,,,,,
,Kraft Care in Reach Mobile Van,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,LCHC Consolidated Site,161 Jackson Street,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,Lowell CHC - 101 Jackson Street,101 Jackson St,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,,
,LOWELL HIGH SCHOOL HEALTH CTR,50 Father Morissette Boulevard,Lowell,MA,01852-1037,Middlesex,Non-Rural,,,,,
Primary Care,1259992587,North End Community Health Committee Inc,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,14,16,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,New Health at Charlestown High,240 Medford St,Charlestown,MA,02129-1930,Suffolk,Non-Rural,,,,,
,New Health Charlestown,15 Tufts Street,Charlestown,MA,02129-2711,Suffolk,Non-Rural,,,,,
,NORTH END WATERFRONT HEALTH,332 Hanover Street,Boston,MA,02113-1901,Suffolk,Non-Rural,,,,,
Mental Health,7259992532,North End Community Health Committee Inc,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,18,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,New Health at Charlestown High,240 Medford St,Charlestown,MA,02129-1930,Suffolk,Non-Rural,,,,,
,New Health Charlestown,15 Tufts Street,Charlestown,MA,02129-2711,Suffolk,Non-Rural,,,,,
,NORTH END WATERFRONT HEALTH,332 Hanover Street,Boston,MA,02113-1901,Suffolk,Non-Rural,,,,,
Dental Health,6259992535,North End Community Health Committee Inc,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,19,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,New Health at Charlestown High,240 Medford St,Charlestown,MA,02129-1930,Suffolk,Non-Rural,,,,,
,New Health Charlestown,15 Tufts Street,Charlestown,MA,02129-2711,Suffolk,Non-Rural,,,,,
,NORTH END WATERFRONT HEALTH,332 Hanover Street,Boston,MA,02113-1901,Suffolk,Non-Rural,,,,,
Primary Care,1259992586,HEALTH &amp; HUMAN SERVICES,Federally Qualified Health Center,Massachusetts,"Hampden County, MA",,15,18,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,All Inclusive Support Services,736 State St,Springfield,MA,01109-4110,Hampden,Non-Rural,,,,,
,City of Springfield Mobile Medical Van,311 State Street,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,,
,Drop In Center Franklin County,60 Wells St,Greenfield,MA,01301-2354,Franklin,Rural,,,,,
,HSH Health Center & Dental Clinic,755 Worthington Street,Springfield,MA,01105-1140,Hampden,Non-Rural,,,,,
,OPEN DOOR SOCIAL SERVICES,287 State Street,Springfield,MA,01105,Hampden,Non-Rural,,,,,
,SAMARITAN INN,7 Free St,Westfield,MA,01085-3003,Hampden,Non-Rural,,,,,
,Springfield Dept. Health & Human Services/HSH Health Center & Dental Clinics,311 State Street,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,,
,The Salvation Army,327 Liberty St,Springfield,MA,01104-3733,Hampden,Non-Rural,,,,,
Mental Health,7259992531,HEALTH &amp; HUMAN SERVICES,Federally Qualified Health Center,Massachusetts,"Hampden County, MA",,15,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,All Inclusive Support Services,736 State St,Springfield,MA,01109-4110,Hampden,Non-Rural,,,,,
,City of Springfield Mobile Medical Van,311 State Street,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,,
,Drop In Center Franklin County,60 Wells St,Greenfield,MA,01301-2354,Franklin,Rural,,,,,
,HSH Health Center & Dental Clinic,755 Worthington Street,Springfield,MA,01105-1140,Hampden,Non-Rural,,,,,
,OPEN DOOR SOCIAL SERVICES,287 State Street,Springfield,MA,01105,Hampden,Non-Rural,,,,,
,SAMARITAN INN,7 Free St,Westfield,MA,01085-3003,Hampden,Non-Rural,,,,,
,Springfield Dept. Health & Human Services/HSH Health Center & Dental Clinics,311 State Street,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,,
,The Salvation Army,327 Liberty St,Springfield,MA,01104-3733,Hampden,Non-Rural,,,,,
Dental Health,6259992534,HEALTH &amp; HUMAN SERVICES,Federally Qualified Health Center,Massachusetts,"Hampden County, MA",,18,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,All Inclusive Support Services,736 State St,Springfield,MA,01109-4110,Hampden,Non-Rural,,,,,
,City of Springfield Mobile Medical Van,311 State Street,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,,
,Drop In Center Franklin County,60 Wells St,Greenfield,MA,01301-2354,Franklin,Rural,,,,,
,HSH Health Center & Dental Clinic,755 Worthington Street,Springfield,MA,01105-1140,Hampden,Non-Rural,,,,,
,OPEN DOOR SOCIAL SERVICES,287 State Street,Springfield,MA,01105,Hampden,Non-Rural,,,,,
,SAMARITAN INN,7 Free St,Westfield,MA,01085-3003,Hampden,Non-Rural,,,,,
,Springfield Dept. Health & Human Services/HSH Health Center & Dental Clinics,311 State Street,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,,
,The Salvation Army,327 Liberty St,Springfield,MA,01104-3733,Hampden,Non-Rural,,,,,
Primary Care,1256621744,"UPHAMS CORNER HEALTH COMMITTEE, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,15,17,Designated,Non-Rural,08/18/2019,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Jackson Square,125 Amory Street,Roxbury,MA,02119-1006,Suffolk,Non-Rural,,,,,
,Mobile Van #1,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,,
,Mobile Van #2,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,,
,Nubian Square,36 Dearborn Street,Roxbury,MA,02119-2552,Suffolk,Non-Rural,,,,,
,Savin Hill,1140 Dorchester Avenue,Dorchester,MA,02125-3305,Suffolk,Non-Rural,,,,,
,Upham's Corner Health Center - Business & Human Resources Office,500 Columbia Road,Dorchester,MA,02125-2389,Suffolk,Non-Rural,,,,,
,Upham's Corner Helath Center,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,,
,Upham's Eye and Dental Clinic,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,,
Mental Health,7251785450,"UPHAMS CORNER HEALTH COMMITTEE, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,18,NA,Designated,Non-Rural,08/18/2019,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Jackson Square,125 Amory Street,Roxbury,MA,02119-1006,Suffolk,Non-Rural,,,,,
,Mobile Van #1,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,,
,Mobile Van #2,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,,
,Nubian Square,36 Dearborn Street,Roxbury,MA,02119-2552,Suffolk,Non-Rural,,,,,
,Savin Hill,1140 Dorchester Avenue,Dorchester,MA,02125-3305,Suffolk,Non-Rural,,,,,
,Upham's Corner Health Center - Business & Human Resources Office,500 Columbia Road,Dorchester,MA,02125-2389,Suffolk,Non-Rural,,,,,
,Upham's Corner Helath Center,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,,
,Upham's Eye and Dental Clinic,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,,
Dental Health,6253693859,"UPHAMS CORNER HEALTH COMMITTEE, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,21,NA,Designated,Non-Rural,08/18/2019,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Jackson Square,125 Amory Street,Roxbury,MA,02119-1006,Suffolk,Non-Rural,,,,,
,Mobile Van #1,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,,
,Mobile Van #2,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,,
,Nubian Square,36 Dearborn Street,Roxbury,MA,02119-2552,Suffolk,Non-Rural,,,,,
,Savin Hill,1140 Dorchester Avenue,Dorchester,MA,02125-3305,Suffolk,Non-Rural,,,,,
,Upham's Corner Health Center - Business & Human Resources Office,500 Columbia Road,Dorchester,MA,02125-2389,Suffolk,Non-Rural,,,,,
,Upham's Corner Helath Center,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,,
,Upham's Eye and Dental Clinic,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,,
Primary Care,1252530869,Wampanoag Health Service,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Massachusetts,"Dukes County, MA",,7,6 ,Designated,Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Wampanoag Health Service,20 Black Brook Road,Aquinnah,MA,02535-1546,Dukes,Rural,,,,,
Mental Health,7259484562,Wampanoag Health Service,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Massachusetts,"Dukes County, MA",,15,NA,Designated,Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Wampanoag Health Service,20 Black Brook Road,Aquinnah,MA,02535-1546,Dukes,Rural,,,,,
Dental Health,6251073380,Wampanoag Health Service,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Massachusetts,"Dukes County, MA",,9,NA,Designated,Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Wampanoag Health Service,20 Black Brook Road,Aquinnah,MA,02535-1546,Dukes,Rural,,,,,
Primary Care,12599925A6,"CODMAN SQUARE HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,19,18,Designated,Non-Rural,04/01/2009,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,1100 Washington Street,1100 Washington St STE 306,Dorchester,MA,02124-5538,Suffolk,Non-Rural,,,,,
,450 Washington Street,450 Washington St,Dorchester,MA,02124-1127,Suffolk,Non-Rural,,,,,
